호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
중앙선,팔당,1,0,278,88,541,599,1439,1239,1225,2073,1169,4970,1238,3789,1189,3746,1383,3179,1681,1869,2376,2135,3205,2139,3287,2026,3828,2097,3247,1668,2813,1483,2235,741,1677,464,818,474,186,224,9,81,0,0,0,0,0,0
중앙선,운길산,0,0,164,102,665,616,1188,960,1401,1698,946,4126,988,4149,1188,3932,1468,3008,1991,1888,2994,2190,4033,1483,4516,1366,4118,1162,2639,1024,1782,1155,1322,595,632,546,209,617,64,406,1,103,0,0,0,0,0,0
중앙선,양수,0,0,773,178,1741,1103,5088,1960,3403,3241,3019,4071,2825,4485,2930,3960,2831,3868,3511,3788,4085,3638,4823,3052,5738,3369,5059,3652,4354,3355,2432,3556,2220,3019,1212,2053,601,2173,249,925,26,516,0,0,0,0,0,0
중앙선,신원,0,0,89,4,157,182,398,435,322,470,296,712,288,961,389,621,477,419,541,331,677,294,932,314,847,290,696,255,677,306,280,185,237,176,119,142,31,100,9,76,5,37,0,0,0,0,0,0
중앙선,국수,1,0,421,29,932,330,1719,587,1624,1547,1733,1552,1163,1564,1340,1554,1172,1056,1486,1119,1494,1095,2001,1133,2011,1191,1539,1312,1116,1442,631,1353,483,1005,407,1398,118,824,71,682,15,259,0,0,0,0,0,0
중앙선,아신,6,0,371,24,637,257,1620,560,1268,1035,1137,1054,936,1114,1024,1156,982,868,1023,870,1230,945,1109,935,1486,821,1416,1483,1084,1200,692,1202,589,618,294,1080,152,626,83,541,11,294,0,0,0,0,0,0
중앙선,오빈,0,0,134,4,410,262,816,294,673,578,754,400,572,447,413,608,489,464,504,409,615,408,506,451,596,536,640,769,557,683,270,530,244,285,153,466,68,359,35,234,0,63,0,0,0,0,0,0
중앙선,양평,45,6,1251,90,2429,1567,6148,2781,4236,5859,4028,4160,4983,5196,4199,6174,4782,5475,5224,4145,5802,5675,6182,5015,5877,4531,6315,5698,5780,4499,3310,4583,2957,4169,2358,2682,1573,2475,827,2577,126,921,0,0,0,0,0,0
중앙선,원덕,35,6,316,2,419,132,763,440,850,712,819,678,716,1025,552,1145,665,746,656,449,899,619,950,620,1148,492,839,837,750,633,481,642,260,372,127,474,42,266,23,240,3,146,0,0,0,0,0,0
중앙선,용문,205,3,756,8,1707,566,3040,1991,3386,4263,2661,3393,3201,4836,2751,9143,4285,6807,5016,5396,6619,5090,7785,2744,7498,4289,5796,3669,3917,2588,2610,2622,1591,2449,924,1491,338,1449,117,1243,0,736,0,3,0,0,0,0
중앙선,지평,0,0,0,0,1,0,297,128,112,246,5,0,306,543,0,1,0,0,1,0,1,1,32,1,698,347,0,3,56,62,153,111,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장항선,봉명,99,1,950,282,1439,678,2061,2796,1712,2755,2039,2304,2113,1756,2150,1369,2073,1488,1484,1732,1802,1408,2067,1319,1683,1116,2278,1579,1470,1826,819,1344,628,1025,582,897,441,806,402,579,4,101,0,0,0,0,0,0
장항선,쌍용(나사렛대),159,2,1736,245,3168,562,6240,1506,4973,2734,2813,2388,2358,1716,2330,1969,2963,2561,2485,2232,2625,2212,2686,2685,2731,2385,3095,4467,3051,5420,2019,4310,1789,2675,1507,2541,999,1925,641,1761,11,190,0,0,0,0,0,0
장항선,아산,32,0,613,444,1472,1906,4694,4363,4137,3858,2797,3601,2545,3419,3064,2456,3677,4459,3303,3861,3982,2963,5230,3928,4093,3176,5012,5126,7126,5056,5463,4745,3856,2989,3831,2756,2686,1501,1740,1334,48,140,0,0,0,0,0,0
장항선,배방,65,0,833,234,1246,612,1986,923,2066,1545,1438,1445,1146,1118,1508,899,1597,1462,1369,1235,1588,1136,1532,1323,1469,1793,1905,2031,2210,2130,1459,2278,921,1751,904,1413,477,1130,431,1031,23,74,0,0,0,0,0,0
장항선,온양온천,424,3,1687,629,3291,1909,6198,3444,7216,7416,6921,4441,5147,7061,6781,7292,6450,8619,7816,5590,8371,6350,7414,6478,6402,6255,6780,7177,7374,6876,3947,6928,2816,4847,2545,3889,1491,3383,948,2275,71,493,0,0,0,0,0,0
장항선,신창(순천향대),261,1,440,123,946,409,1792,1605,1194,6112,1721,1653,1681,1682,2276,1713,2653,2243,2368,1566,3054,1764,3156,1752,3494,1646,3800,2306,3717,2091,1771,2284,1351,1929,1064,1914,540,1935,369,1135,13,237,0,0,0,0,0,0
경의선,서울역,4,2,810,15,883,5312,1901,17193,2405,32928,1459,15217,1261,5784,1572,4033,2315,3486,2823,4664,3164,2080,3729,3166,6216,2311,15311,5162,23275,4044,10733,2820,6671,2363,3414,862,986,130,1618,1101,3,128,0,0,0,0,0,0
경의선,신촌,0,0,121,10,322,815,464,2833,437,5743,451,2139,481,1405,597,909,722,1543,657,1090,708,755,950,723,1703,650,2922,1221,3043,1283,1446,993,1168,614,976,279,856,89,345,288,2,57,0,0,0,0,0,0
경의선,효창공원앞,2,0,679,284,1487,1887,3741,4108,5545,13773,4046,7554,2485,3179,2485,2691,2852,2630,2951,2535,2827,2968,3172,3063,3672,3428,5430,4250,11694,6252,5521,4969,3037,3637,2487,3273,1973,3082,902,1885,41,469,0,0,0,0,0,0
경의선,공덕,27,0,436,163,1684,1566,3871,6214,4215,15134,3124,7411,2496,2800,2730,2813,3059,2654,3608,2481,3797,2972,4027,2681,4515,3364,7589,4241,13703,5728,6333,4226,4693,2613,4653,2446,4252,1919,1977,1254,111,422,0,0,0,0,0,0
경의선,서강대,0,0,512,100,1356,1209,2474,2849,2999,6048,2386,4749,1918,2619,2031,2549,2557,2237,2419,2611,2611,2894,2797,2417,3450,3000,4554,3411,5397,3599,3133,2946,2869,1832,3111,1739,3155,1374,1235,1083,73,236,0,0,0,0,0,0
경의선,홍대입구,2,0,342,77,660,617,1215,1701,1362,4859,975,3649,875,2258,931,2496,1348,2902,1628,3264,1734,3257,1905,2932,2579,3299,3675,3886,5474,4119,3923,3114,3548,1771,3832,1471,4806,1079,1830,995,122,304,0,0,0,0,0,0
경의선,가좌,1,0,2061,268,6575,2511,16746,3339,20390,6869,9827,5588,7452,4752,6538,4567,7014,5055,6589,6041,6286,6564,6240,7052,6875,8832,7004,10058,7916,14366,4743,13289,3561,7913,2932,5647,2284,5373,909,3827,48,773,0,0,0,0,0,0
경의선,디지털미디어시티,3,0,858,366,2182,1502,7561,1917,7294,3118,3628,2257,2693,1751,2592,1519,2818,2010,2554,2403,2647,2446,2817,2575,3386,3102,4159,4265,4452,7906,2721,6344,1736,3452,1584,2780,1401,3109,728,2058,51,428,0,0,0,0,0,0
경의선,수색,1,0,605,241,1172,2753,2248,4440,2470,14174,1993,7694,1755,3110,1785,1924,2023,2023,1959,2739,2103,2063,2441,1960,3656,2003,6696,2982,11199,2208,5176,2038,2616,1308,2172,907,1644,995,676,658,26,165,0,0,0,0,0,0
경의선,화전,0,0,548,276,1140,942,2788,1729,3962,4030,2336,2530,1809,1827,1783,1914,2205,1991,2272,2698,2520,2017,2453,1991,2871,1879,3866,2547,4256,2595,2540,2549,1632,1899,1220,1625,971,1801,544,1164,48,429,0,0,0,0,0,0
경의선,강매,0,0,1659,244,5005,1026,14637,1032,13798,2693,5971,1391,3966,1264,3443,1535,3496,1824,3065,2074,2731,2232,2448,2776,2566,3605,2793,5242,2923,8627,1335,9090,1002,5392,896,4237,537,4431,204,2602,9,958,0,0,0,0,0,0
경의선,행신,0,0,2966,810,10816,4070,33132,4142,27880,8357,12440,5849,8700,4349,9322,5333,8885,6112,8039,7271,6968,6658,6797,7840,9469,10033,11077,14914,9001,32396,5628,25561,6207,12891,4442,11071,4602,10376,1983,6116,400,2134,0,0,0,0,0,0
경의선,능곡,1,0,2155,319,5442,2023,13881,2527,13394,4830,7783,3334,5606,3176,4987,3580,5067,3911,5114,4029,4448,4565,4214,4795,4622,5511,5277,7519,5166,10257,3143,9259,2583,5661,2070,5163,1281,4524,539,3435,56,1508,0,0,0,0,0,0
경의선,곡산,1,1,170,199,540,507,1342,1226,1318,2228,884,887,659,693,737,586,585,676,618,609,701,727,1072,627,960,699,1213,866,1652,1446,704,908,485,736,376,579,222,387,113,311,19,93,0,0,0,0,0,0
경의선,백마,1,0,3176,1259,12672,2445,30133,6018,20949,9488,10564,5050,7639,4135,7641,3919,7828,5079,7282,5705,6807,6130,6804,6291,7814,8276,8876,9454,9951,21134,4434,20161,3477,11871,3710,10966,3062,8303,1043,6961,58,1525,0,0,0,0,0,0
경의선,풍산,1,0,2884,441,8452,1608,20065,3494,15916,5991,9621,4782,6757,4264,6684,4869,6908,5255,6660,5833,6424,5324,6662,6146,6770,7151,6872,9711,7434,15318,4250,13841,3829,10355,4354,8237,2587,6668,864,5754,89,1344,0,0,0,0,0,0
경의선,일산,5,0,5766,935,17474,3799,41673,5569,27714,11052,15178,6908,10958,5892,11117,6938,12198,8281,10678,9138,10027,10476,9886,10231,11604,13196,10570,16398,11278,28682,6104,31712,4753,15709,4113,14953,3681,12382,1299,7878,253,2879,0,0,0,0,0,0
경의선,탄현,35,1,4386,543,14748,2695,34522,5361,21250,7740,12403,5646,9624,4398,9109,5084,9005,6028,8502,6054,8112,7005,8410,8149,8482,9481,8927,14409,9835,23014,5561,27213,4790,15229,4432,11826,3501,10602,1315,5985,255,3595,0,0,0,0,0,0
경의선,야당,12,0,3566,248,10591,2650,19545,4215,16040,6473,8935,5306,7607,3920,6882,4691,7408,5125,6479,5733,6413,6553,7079,7247,7907,7633,8533,13200,7861,18247,5437,16334,5137,11345,5313,8593,4735,8094,2165,4642,446,2696,0,0,0,0,0,0
경의선,운정,27,0,2769,317,13110,3422,22531,4992,19327,8245,9365,4004,7819,4094,6653,4192,6861,4858,6701,5481,6220,5477,6372,6551,8066,8313,8721,10348,8673,16654,4391,17290,3601,9789,2658,9383,2005,8212,611,4104,96,1926,0,0,0,0,0,0
경의선,금릉,44,0,2657,312,6737,2185,14618,3763,10047,8510,6846,4892,5798,4280,6183,3608,6181,4067,6014,5320,5632,5465,5720,5783,6448,7295,7491,8425,8640,12163,4368,12914,3916,6465,3311,6224,2811,5799,946,3984,118,1888,0,0,0,0,0,0
경의선,금촌,72,0,3248,287,8690,3683,16469,8455,15545,13618,10615,8408,9151,7266,9311,7387,9790,8734,9999,9448,9345,8629,9800,9657,11243,11257,12099,11928,14281,15002,7228,14657,5912,8706,4692,8571,3162,6405,931,4986,186,2210,0,0,0,0,0,0
경의선,월롱,15,0,444,16,711,2511,1756,7578,2181,9723,1689,2984,1481,1958,1914,1618,3077,2795,2604,1789,2097,1669,3654,1596,4196,1813,7419,2229,11430,2434,3902,2265,2881,2067,1701,2560,953,1817,181,1769,15,533,0,0,0,0,0,0
경의선,파주,54,1,715,20,1141,593,2313,2038,2875,5863,1743,3092,1466,1912,1789,1267,2527,1745,2046,1761,1830,1030,3227,1297,3768,1218,4424,1204,4245,1306,1333,1423,1085,1234,824,975,380,920,113,745,8,294,0,0,0,0,0,0
경의선,문산,816,0,3080,15,7285,2514,14743,7006,14835,12217,9794,5970,8039,6247,7424,6599,8097,7882,8400,6563,8852,5875,8702,10229,8997,8569,10256,9552,10709,13861,5325,10285,4268,9619,3275,6743,1927,4745,447,5305,0,2574,0,0,0,0,0,0
경의선,임진강,0,0,0,0,0,0,0,0,2,1,21,157,142,495,4,5,1,2,3,1,4,1,224,230,232,18,492,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,계양,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,검암,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경춘선,신내,6,0,672,588,1598,2765,4140,2187,4231,2834,2341,1375,1784,1109,1686,1201,1753,1348,1653,1369,1701,1721,1807,1881,2579,2290,2887,2664,2162,3631,1298,3033,782,1645,620,1400,672,1126,339,804,3,115,0,0,0,0,0,0
경춘선,갈매,7,0,1389,371,3567,1254,14754,2276,8575,3745,5548,2148,3368,2533,2673,1844,3095,2003,3049,2361,2835,2851,2636,3435,3248,2803,3457,5103,4308,8392,2332,8044,1917,4878,2300,2776,1442,3171,730,1871,8,579,0,0,0,0,0,0
경춘선,별내,12,0,981,988,2000,3945,7721,3369,6961,4767,4336,2936,3304,2433,2903,2623,3092,2801,2968,2533,3028,3177,3566,3367,4815,3421,5583,5053,4692,6210,2628,6243,2295,3703,1903,2301,1909,2431,1098,1456,25,364,0,0,0,0,0,0
경춘선,퇴계원,5,0,2486,530,5133,1504,16688,3225,12061,3976,7823,2222,5389,2467,4326,2677,4584,2711,4592,2977,3619,3655,3848,4518,3791,5265,4507,7484,5002,10860,2719,10140,1925,6791,1700,4450,1269,5044,541,2871,40,930,0,0,0,0,0,0
경춘선,사릉,31,0,1974,726,5291,2178,15292,4527,11708,5610,5927,2656,4616,2658,3895,2583,4111,2311,4266,2700,3382,2995,3375,2804,3460,4947,4766,5420,6207,10426,2953,11143,1809,4951,1511,5053,958,4589,338,2865,34,732,0,0,0,0,0,0
경춘선,금곡,12,0,1221,318,2245,1124,4473,1814,4174,3505,2653,1752,2630,1488,2115,1341,2042,1746,2008,1570,1815,1961,2262,1743,2043,2396,2306,2713,3158,3376,1207,3450,719,1747,625,1771,555,1393,226,1090,16,287,0,0,0,0,0,0
경춘선,평내호평,433,5,4915,1255,7903,2486,23323,4153,15426,8051,9061,5938,8162,5078,7271,4609,7715,5627,6733,6218,6597,7536,6657,6834,7216,7832,8200,12165,8062,14954,5000,19037,4032,9444,4129,8250,3457,6337,1672,5707,43,2036,0,0,0,0,0,0
경춘선,천마산,19,0,966,246,2885,576,6261,1581,4618,1412,3845,1736,2819,1742,2384,1540,2527,1767,2326,1771,2259,2059,1928,2519,2035,2425,1950,3233,2032,4243,969,3973,668,3173,533,2488,344,1551,165,1219,10,287,0,0,0,0,0,0
경춘선,마석,30,0,1296,496,5760,2791,12754,5391,8646,6554,6770,5334,5884,4815,5325,3796,5908,4047,5155,4702,5113,5281,5322,5201,6186,4813,6460,7034,6982,7871,3683,11112,2970,6305,2225,4865,1466,3955,645,2131,34,824,0,0,0,0,0,0
경춘선,대성리,0,0,155,46,446,297,867,710,859,1234,812,1046,1017,1704,1512,1208,1206,1262,1104,1256,1252,1376,1524,1072,1881,1191,1821,949,1573,775,834,688,555,524,273,453,130,498,71,199,2,1,0,0,0,0,0,0
경춘선,청평,0,0,947,131,1786,922,3025,2081,3895,3614,2942,3236,3087,3398,4115,2625,3040,3278,3094,2982,3413,3320,3374,2727,3780,3573,4102,3505,3355,3301,1837,3232,1412,1727,830,1905,483,1422,202,902,6,261,0,0,0,0,0,0
경춘선,상천,0,0,85,70,241,210,495,356,645,973,525,1185,453,1765,628,1202,601,783,798,500,948,480,1335,506,1729,405,1341,398,683,428,415,320,185,210,89,196,38,154,16,110,1,43,0,0,0,0,0,0
경춘선,가평,0,0,684,181,1419,1116,2415,2920,3084,4656,2437,4096,2909,3029,4259,3291,2882,4245,2937,3043,3412,3857,3526,3389,4449,2513,4842,3008,4372,3203,2371,2473,1994,1712,1407,1377,722,1183,423,779,22,327,0,0,0,0,0,0
경춘선,굴봉산,1,0,45,10,62,95,118,209,153,761,211,645,215,1257,335,772,369,501,539,376,654,331,957,320,953,230,769,123,429,162,220,129,101,102,44,74,12,45,7,48,0,4,0,0,0,0,0,0
경춘선,백양리,0,0,15,28,19,135,60,211,130,508,77,243,114,587,246,507,289,218,327,179,377,188,453,138,389,137,476,83,351,100,161,58,82,53,61,54,15,36,4,28,2,4,0,0,0,0,0,0
경춘선,강촌,1,0,83,27,167,192,239,365,448,1459,528,1544,516,2449,811,1943,770,1101,932,869,1502,832,1911,835,2203,721,2340,486,1649,570,972,411,553,299,283,243,114,194,40,261,11,32,0,0,0,0,0,0
경춘선,김유정,3,0,92,20,157,86,362,391,344,623,281,1147,280,1437,340,1706,533,1215,756,1030,1116,823,1362,711,1483,520,1409,496,919,455,519,319,270,203,129,141,60,141,15,84,14,18,0,0,0,0,0,0
경춘선,남춘천,447,1,1269,14,3341,660,3178,2029,3785,3063,4036,3570,3710,3158,3854,6087,3826,6510,4859,3703,5393,4657,5036,4362,4982,3866,4775,5838,4114,3403,3052,7179,2978,3349,2343,2106,1441,2769,400,2172,2,1065,0,0,0,0,0,0
경춘선,춘천,263,1,345,7,1435,370,1410,1219,1729,2341,1953,1965,1881,2448,1993,4026,1988,3323,2788,3396,3687,2234,4404,3056,5076,1965,4553,2369,3711,1610,2298,2406,1852,1319,1218,1250,505,1122,91,721,2,568,0,0,0,0,0,0
수인선,달월,0,0,8,9,11,146,104,96,78,352,101,43,53,66,60,96,73,72,77,112,85,97,151,63,120,42,625,76,293,79,94,45,30,37,22,24,10,28,3,21,1,9,0,0,0,0,0,0
수인선,월곶,3,0,1011,255,2725,1233,7004,2124,5731,2423,3409,2337,2779,1786,2756,2542,2800,2632,3233,2670,3116,2850,3156,2940,3352,3150,3805,4565,3845,6961,2754,4804,2017,3283,2041,3020,1241,2749,656,1846,14,406,0,0,0,0,0,0
수인선,소래포구,0,0,1899,373,4648,1682,11570,2908,9145,6068,5187,6572,4816,6961,6079,12911,8733,14475,10427,12309,13437,10698,15264,9268,13622,8082,10975,8671,8650,10259,5399,8552,4071,5844,3953,4818,3153,4039,1726,2956,125,837,0,0,0,0,0,0
수인선,인천논현,1,0,1747,546,4741,3478,11045,6649,10222,12558,6247,8398,5641,5750,6232,5713,6976,6896,6984,7556,6721,7268,7483,7997,8101,8458,10099,11551,12088,14900,7267,10751,6410,6955,7066,5864,5378,4930,2953,2884,306,721,0,0,0,0,0,0
수인선,호구포,5,0,1145,799,2643,4278,5025,13847,5871,13584,3726,3047,3174,2347,3334,2324,3671,2738,3607,2787,3535,2873,3946,3435,4508,3609,10448,4804,12480,6133,4470,4633,4148,3161,3279,2972,1752,2330,1047,1746,107,422,0,0,0,0,0,0
수인선,남동인더스파크,0,0,439,736,801,3029,812,12846,1373,15981,1181,2916,1147,1491,1325,1283,1476,1303,1815,1371,1898,1207,2511,1113,2515,1148,9437,1251,11854,1390,3648,1539,2824,1135,1698,816,564,480,198,268,20,78,0,0,0,0,0,0
수인선,원인재,39,17,2477,678,5267,2271,11590,3854,12768,5830,7393,3623,5355,3476,5324,4074,5780,4533,5790,4913,5147,5169,5333,6152,5514,7027,6258,9109,6437,13250,3928,9507,3493,7114,3255,7040,2353,5532,1475,3926,236,1093,0,0,0,0,0,0
수인선,연수,0,0,1890,791,4336,2226,11017,3692,9931,8145,5870,4907,4819,4241,5315,4533,6331,5407,6105,6040,5786,5678,6061,6241,6990,6854,6919,9234,7960,13889,4839,9017,4378,6584,4250,5193,4010,4096,2350,3119,359,728,0,0,0,0,0,0
수인선,송도,2,0,1506,200,3179,1093,7863,1716,7398,2725,3660,2186,3090,2280,3351,2697,3947,2974,3809,2781,3580,2989,3228,3624,3350,4178,3692,5058,3732,7372,2125,4921,1480,3193,1183,2893,855,2616,330,2101,37,468,0,0,0,0,0,0
수인선,인하대,4,0,2364,365,6670,2187,15685,3356,12605,7828,6028,4782,5259,3489,5400,3796,5623,4494,5530,4802,5613,4944,5827,5797,6926,7256,7536,10339,8775,15959,4541,8412,3717,6273,3382,5950,2958,5720,1737,2929,61,1100,0,0,0,0,0,0
수인선,숭의,7,0,2485,781,4439,2288,9791,6357,8225,8821,4841,3720,4174,3053,4459,2959,4776,3686,4435,4084,4370,3793,4771,4010,5010,4639,7342,6058,8114,8416,3571,5061,2214,3629,1822,3643,1321,3039,798,1580,11,556,0,0,0,0,0,0
수인선,신포,2,0,802,152,1044,1023,2201,2493,2117,6107,1334,2554,1371,2032,1641,2358,1860,2492,2403,2777,2360,2435,2782,2583,3383,2515,3904,3050,5625,3812,2302,2266,2190,1436,1970,1174,1189,937,635,463,0,244,0,0,0,0,0,0
수인선,인천,57,2,440,102,644,995,1629,2087,1562,3006,1127,1250,1311,1721,1189,2474,1465,2819,1503,2752,1559,2648,1694,3368,2366,2904,2507,2680,1941,3292,1248,2321,952,1469,817,1438,424,1344,99,650,1,275,0,0,0,0,0,0
경강선,판교,14,4,653,22,1451,4554,3779,9588,2685,21630,1763,16842,1698,6741,2294,5272,2266,3799,2827,3814,3636,3458,5702,3126,5562,3432,10153,4617,18997,4062,13731,3224,11594,1478,8232,1326,3930,939,1294,585,0,216,0,0,0,0,0,0
경강선,이매,5,0,526,31,1275,629,3543,1622,3044,2140,1483,1430,1179,750,1322,1066,1198,907,1303,1020,1181,919,1248,1155,1437,1184,2346,1895,2129,2575,1081,1904,1013,986,1078,861,1036,666,374,371,9,94,0,0,0,0,0,0
경강선,삼동,0,0,847,106,3062,831,8813,1718,11058,2011,5494,1003,3173,909,2404,1275,2153,1301,2391,1499,1835,1865,1817,2111,1923,3058,2776,4308,2617,7287,1324,6883,885,4250,684,4098,419,2892,135,1377,1,33,0,0,0,0,0,0
경강선,경기광주,0,0,2054,298,10161,1944,28276,4128,29355,7488,15813,3947,9516,3407,8697,4148,9025,4600,8140,5649,7047,6170,6765,7499,7828,9853,8533,13508,7816,25109,4495,24325,3157,14741,2513,12096,1569,8536,603,5910,0,29,0,0,0,0,0,0
경강선,초월,2,0,1049,50,3806,1048,9261,2953,10819,4363,5885,1525,3598,1561,3534,1570,3485,1672,3305,2040,2795,2221,2768,2813,3618,3733,4329,4517,4365,8699,2069,7515,1466,6696,1130,4635,552,4436,175,3211,0,1,0,0,0,0,0,0
경강선,곤지암,0,0,591,71,1673,1270,5034,3932,4628,4449,3359,2377,2522,2028,2661,1941,2549,2274,2569,2152,2560,2074,2951,2487,3550,3053,5263,3846,5621,4645,2340,5502,1565,2811,924,3203,357,2200,160,1651,0,1,0,0,0,0,0,0
경강선,신둔도예촌,0,0,424,104,1441,322,3572,1398,3049,2526,1938,1131,1720,737,1370,1023,1448,1194,1399,986,1191,1004,1386,1211,1680,1374,2798,1933,2425,2517,1114,2957,750,1819,649,1948,226,1412,99,1226,1,0,0,0,0,0,0,0
경강선,이천,7,0,662,26,1914,1006,5819,4006,5318,6282,3672,4091,3501,2562,3611,3649,3439,3345,3562,3437,3410,3529,3624,3666,4840,4128,4739,4915,6461,6607,3535,5568,3026,4654,2598,2771,1196,3536,433,1679,2,421,0,0,0,0,0,0
경강선,부발,1,0,648,33,1633,1192,3660,3906,3632,4160,2561,1649,2326,1333,2265,1558,2728,1656,2172,1823,2143,1646,2525,1930,3124,2390,4724,3110,5183,3270,2168,4286,2002,3271,1446,2679,709,2763,315,1900,6,1031,0,0,0,0,0,0
경강선,세종대왕릉,1,0,165,3,334,131,674,526,716,543,463,395,535,418,433,605,408,490,450,337,548,571,550,484,697,468,718,468,762,507,369,784,170,330,116,406,43,222,5,313,0,96,0,0,0,0,0,0
경강선,여주,6,0,920,6,2581,485,4355,2280,3938,2870,2955,3323,3147,2526,2725,2995,2949,3490,3167,2885,3661,3100,4161,2936,4548,3945,4396,3375,3053,3962,2801,5492,2247,3585,1505,2158,625,2262,170,2074,0,832,0,0,0,0,0,0
5호선,방화,5,0,4419,10,9727,3413,23756,4134,22059,11576,11766,6462,9199,4915,8630,5412,9472,6342,9299,6803,8905,7668,8813,8573,9514,9874,9911,11351,10083,17856,4947,18812,3857,11634,3210,9955,2179,9781,772,6110,0,1162,0,0,0,0,0,0
5호선,개화산,1,0,3105,337,5976,3916,17417,4349,16277,10944,8574,5040,6072,4395,6057,4428,6479,5328,6710,5334,6222,5945,6352,6483,7374,7283,9352,8148,10005,13051,5087,13091,3398,7997,2825,7328,2570,6959,594,4242,7,811,0,0,0,0,0,0
5호선,김포공항,1,0,400,1374,1437,6516,4323,10009,5279,13465,5934,10166,5487,8268,6509,9663,7543,11844,9481,12480,10499,12099,12142,10621,12342,11902,16178,12159,20386,11001,13672,7282,12210,3821,10198,1988,9482,1252,1010,859,16,139,0,0,0,0,0,0
5호선,송정,55,0,3782,1198,7229,4062,18195,6433,20216,12135,13013,7751,9920,6305,8823,6948,9068,7149,9305,7576,8933,8177,9440,9867,10372,10414,12073,12912,13401,17857,7768,15650,5960,10334,5087,8755,4212,8500,1782,5491,25,529,0,0,0,0,0,0
5호선,마곡,1,0,1876,1556,5562,5624,18523,9466,18703,30336,9462,19974,8261,9042,8001,6757,7864,7386,8632,8818,9662,8297,11276,8661,15955,8999,19947,9931,25255,15510,11491,13699,7442,7601,5899,6409,3977,6478,1590,4104,4,563,0,0,0,0,0,0
5호선,발산,0,0,3266,2217,8206,12967,22339,26602,23366,87635,14049,47805,13499,22696,16149,21877,19859,23714,21625,24543,23769,21858,28956,21186,34561,22765,51069,27431,69266,39936,34443,32724,25828,16961,26272,13140,22254,10709,7277,6393,31,1020,0,0,0,0,0,0
5호선,우장산,3,0,5085,767,18266,3778,47710,10621,48146,21004,25811,12089,18469,10615,18058,11323,19240,12829,18743,15733,16976,16789,18571,18991,20140,22346,20677,26737,17542,47169,11134,39115,8293,22778,7556,20187,6205,19818,1861,12081,4,928,0,0,0,0,0,0
5호선,화곡,91,1,19829,1499,35453,9682,100546,12541,128668,25722,64214,24179,39012,17361,35877,18471,36886,21767,34964,24647,30456,27091,29332,32520,32204,41240,34176,56479,34330,104502,22235,86429,16580,53385,14179,44590,11409,43212,4102,25714,7,1876,0,0,0,0,0,0
5호선,까치산,107,0,22215,1548,38051,8345,108049,10640,139289,20252,71112,16920,41537,16911,36921,19150,37998,22897,37291,25728,32075,30143,29458,38275,30083,46309,30479,60752,30472,108985,20379,94282,16179,59643,13524,53295,11129,47770,4852,29538,8,2053,0,0,0,0,0,0
5호선,신정(은행정),27,0,10366,759,20130,3841,55150,5673,71542,11077,33290,7835,17197,6498,15068,6643,14953,8098,14445,9091,11900,10420,11010,14032,12164,16825,12992,22639,13985,39354,8219,32657,5909,20661,4522,19389,4136,18207,1422,11714,3,252,0,0,0,0,0,0
5호선,목동,1,0,6902,1189,18476,5611,53408,12309,64462,26186,31352,20830,20393,15066,19920,13355,21595,15348,21124,19198,19839,19670,20026,22519,21182,27299,24228,39397,27400,72252,15983,55647,13446,30855,12162,26685,14146,25621,4253,15309,6,369,0,0,0,0,0,0
5호선,오목교(목동운동장앞),19,0,3927,1619,13329,8057,41161,24602,48398,65703,25422,53646,18316,28279,20404,26809,23377,27910,25625,30745,26336,29984,29638,29673,34653,33189,43745,44269,66125,71026,36399,49179,38212,24613,28088,20262,27274,19522,7553,11898,0,180,0,0,0,0,0,0
5호선,양평,1,0,1710,712,5557,3631,19275,7637,22753,34461,9765,13737,6496,5261,6151,4897,6448,4910,6588,5715,6285,5424,7269,6046,7633,6731,11770,9622,28897,18965,9450,14308,5852,7983,4815,7338,3404,7032,1458,4310,0,71,0,0,0,0,0,0
