호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
분당선,매교,401,0,2604,379,4259,1249,9200,3703,10591,12284,6151,3863,3879,2497,3460,2809,3827,2633,3571,3242,2991,2994,3023,3851,3317,5229,7896,7597,6365,9091,3187,6508,2284,4451,1972,4384,3062,3640,438,2425,24,698,0,0,0,0,0,0
일산선,원흥,132,4,4943,979,13441,8057,35589,5821,38233,9777,21246,8034,15099,6258,12761,6258,12742,7419,12049,8746,9891,9349,10281,10840,13167,12451,15073,16780,13158,22141,7637,26800,5411,17448,4954,16176,4076,16066,2061,11070,290,4132,2,61,0,0,0,0
일산선,삼송,602,0,7186,1657,22389,17268,57113,13442,57974,29584,35788,19586,26732,15394,23466,17134,23468,20742,22806,21412,20399,22241,21758,24515,28143,27215,35397,32346,30680,45463,20107,45247,15673,29407,13988,29172,15169,25066,3923,15389,495,4511,1,150,0,0,0,0
일산선,원당,128,4,11102,1358,22600,7564,50347,10052,52322,14989,31749,11498,23327,10130,20800,12042,19928,12774,19010,13163,16302,15636,16006,18590,15902,22996,18463,29380,18547,36888,11334,40101,8137,28124,6755,23586,4488,24744,1798,14866,216,4253,0,6,0,0,0,0
일산선,화정,147,4,12191,1631,25263,7515,60364,12951,63335,32767,39940,26574,33227,23344,32118,26309,32847,26440,33950,29353,32409,32166,32203,37488,32553,41154,34491,49574,34288,63140,21555,61988,18517,41178,19668,33875,18169,32496,7782,20643,1216,5389,0,0,0,0,0,0
일산선,대곡,13,0,891,480,2527,1369,6382,2082,6098,2980,3682,2146,2674,1575,2320,1804,2455,1845,2485,1726,2229,1811,2256,2173,2700,2492,3334,2912,5523,3810,2683,4073,1796,2064,1566,1967,980,1903,665,1536,102,656,0,1,0,0,0,0
일산선,백석,42,0,4789,2645,11774,7347,24439,13233,26649,29813,19983,18619,18345,16777,18619,16747,19169,17569,19620,20428,19255,19670,22100,20190,22240,21589,25876,24615,30536,27753,18741,30209,15590,18983,15849,15484,11863,14281,4596,9892,618,3667,0,1,0,0,0,0
일산선,마두,29,2,3498,1771,10143,5787,17448,8299,17554,21204,15088,17016,15532,13255,15582,14575,15061,13415,15263,16271,14737,16437,16637,16249,17470,15899,17724,17053,21465,19208,11397,19076,9966,13020,7573,10371,6334,10086,1841,6882,319,2633,0,4,0,0,0,0
일산선,정발산,73,1,2428,1340,5091,4006,9196,6398,10801,22005,8941,22581,9100,17392,11384,17989,13212,17364,15458,20604,17272,18449,19663,17081,21295,18081,22782,18936,30579,23461,17018,21303,18413,13097,14258,9079,12268,7294,5257,5543,784,1991,0,41,0,0,0,0
일산선,주엽,72,2,5379,1619,16536,5142,27065,10502,27072,18528,21194,16162,19540,14283,18943,13934,18494,14104,18115,17480,16310,17150,17527,19946,20144,20958,19859,22228,18473,25817,10183,27248,9072,18581,6795,14786,7003,13660,1860,9468,234,3814,4,325,0,0,0,0
일산선,대화,149,4,7032,1841,26885,7287,66593,14949,47249,23351,33394,18199,28098,15526,24597,15420,23843,17463,22511,19324,21064,18358,22892,20468,26157,18992,30711,24591,28763,29091,15798,31810,11486,24065,9237,20808,7595,19674,2292,14904,312,5728,10,1125,0,0,0,0
중앙선,회기,824,4,12283,4367,24003,15714,63457,34550,78529,68143,51849,48329,42344,41561,44184,38863,49325,40162,50621,42477,49447,40968,54960,41032,61519,43230,70192,56992,64489,76153,42561,73725,36212,48189,36495,48132,33683,47823,20110,35475,1191,10740,0,0,0,0,0,0
중앙선,중랑,98,2,6584,538,10636,2793,25378,4070,23202,6869,14303,5300,11445,5369,9139,5212,9535,6343,9321,6749,7883,7980,7646,10160,7907,12195,7821,14234,8519,20782,6149,20220,4295,12182,3845,10414,2868,10419,1455,6556,119,1632,0,0,0,0,0,0
중앙선,상봉(시외버스터미널),601,5,6945,826,8850,3377,21749,5600,23984,9600,13283,6507,10154,5619,8627,6384,9157,7430,8185,8203,8103,7822,7969,9636,9057,10529,9656,14911,11067,20212,7388,20342,6920,12442,5981,10311,4999,11448,1837,7056,292,2408,1,1,0,0,0,0
중앙선,망우,273,0,8100,765,12969,3963,30167,6111,27134,15238,17314,10261,14118,10213,12997,10280,13964,11567,13973,11909,12657,12625,12241,14834,13460,16841,14068,20029,14806,26832,10479,26028,8341,15310,6093,11737,4681,12372,2145,8461,101,2009,0,0,0,0,0,0
중앙선,양원,43,1,1724,170,2236,2225,6053,11823,4431,5267,3323,2489,2373,2392,2558,2263,3006,1930,2695,2863,2332,2493,3733,2540,7751,2847,4068,3220,3190,3834,1746,4128,1481,2858,1202,1736,1041,1897,168,1244,11,311,0,0,0,0,0,0
중앙선,구리,704,7,9241,1952,20689,6602,59212,13290,48525,22092,28009,20533,22635,16513,21946,16014,21936,15327,21295,19646,19402,20134,19838,20556,22765,28518,25612,34106,24837,44596,16907,49333,15862,31198,11102,24609,8997,25274,3492,17964,294,4682,0,0,0,0,0,0
중앙선,도농,587,8,7066,1707,17718,5202,43704,9119,37153,14727,22265,7381,18301,5672,16084,6807,14387,7156,12865,8539,11116,10446,10707,10836,14751,17175,17066,18042,13031,25237,7562,28206,5095,19597,4090,16375,3063,15632,1279,12694,151,4843,0,0,0,0,0,0
중앙선,양정,63,0,407,344,941,1371,2440,2897,1870,3319,1373,1371,1190,1086,1211,1098,1249,704,1308,964,1280,867,1659,984,1983,1144,3110,1125,3969,1710,1643,1473,828,935,562,779,260,724,97,546,33,212,0,0,0,0,0,0
중앙선,덕소,1435,4,3946,722,10810,2247,28287,5371,27026,7125,16330,5643,13473,6408,11519,6281,10569,6609,10129,9277,8684,8198,8488,11181,8885,13497,9177,16215,9169,21336,5803,22285,4660,14390,3969,11336,2896,12283,1390,9550,231,4047,3,3,0,0,0,0
중앙선,도심,6,0,1851,585,6162,1371,16013,2847,12204,5394,6974,2292,5154,1877,4207,2567,4173,2310,3760,2424,3012,2557,3246,4157,3639,3479,3920,5729,4098,7890,2297,6754,1634,4673,1362,3886,1043,4769,358,3008,75,973,0,0,0,0,0,0
중앙선,팔당,16,0,423,167,863,804,2023,1392,1653,2404,1384,4507,1473,3152,1406,3226,1418,2853,1851,1710,2608,1984,2918,2050,3256,1951,3458,2082,3008,2201,2557,1564,2001,783,1817,760,1009,660,301,375,20,100,0,0,0,0,0,0
중앙선,운길산,0,0,242,156,899,697,1757,1343,2096,1990,1335,3488,1260,4364,1525,3542,1727,2751,2263,1468,3166,1769,3641,1497,3559,1619,3296,1460,2353,1477,1539,1525,1312,817,827,849,277,856,100,582,4,225,0,0,0,0,0,0
중앙선,양수,1,0,848,245,2564,1508,7003,2880,4264,3906,4299,5368,4010,5087,3831,4874,3522,4199,4219,3852,4675,3831,5705,3576,6780,4475,5778,4832,4676,4650,2879,4078,2553,4244,1643,3179,829,3310,261,1515,26,891,0,0,0,0,0,0
중앙선,신원,1,0,141,3,258,190,621,389,504,639,485,544,450,498,425,450,472,311,523,271,632,309,818,301,807,408,698,422,584,401,333,346,277,285,91,285,51,200,25,169,1,62,0,0,0,0,0,0
중앙선,국수,1,0,627,55,1349,505,2860,794,2359,3038,1913,1601,1421,1661,1355,1438,1267,1330,1400,1272,1732,955,2262,1465,2953,1748,2236,1637,1407,2091,890,1722,621,1831,484,1106,148,1271,90,911,15,358,0,0,0,0,0,0
중앙선,아신,17,1,525,49,984,460,2396,908,1743,2333,1686,1190,1588,1521,1550,1413,1379,1097,1478,1324,1774,1107,1563,1622,1866,1090,1991,1741,1819,2039,1094,1660,902,1324,543,1183,242,1389,124,1078,8,423,0,0,0,0,0,0
중앙선,오빈,6,0,313,21,687,335,1217,405,908,648,1093,424,814,660,653,541,671,525,623,492,562,401,675,825,622,618,767,860,553,1126,292,822,263,583,175,508,70,623,19,351,2,122,0,0,0,0,0,0
중앙선,양평,56,3,1749,203,3417,2647,11050,4803,7358,8533,6619,6089,6997,6127,6194,8302,7703,6585,7218,5355,7111,6445,8069,6588,7875,6821,8889,10152,7935,7699,4619,7547,4128,6548,3293,4371,2618,3552,1047,5104,142,1899,0,0,0,0,0,0
중앙선,원덕,40,1,446,13,739,230,1241,558,1424,841,1231,835,1048,714,746,1124,774,817,758,400,840,669,1029,781,1077,857,828,1157,824,1087,581,778,386,750,174,909,77,581,22,439,3,219,0,0,0,0,0,0
중앙선,용문,474,8,1423,14,3223,790,5011,2529,5699,5917,4663,4542,4614,6502,3847,15490,5679,11421,6622,5482,8410,6618,11093,5820,12522,4659,9706,5716,5975,5660,3540,3535,2274,4378,1309,2449,573,2679,168,2376,3,1138,0,0,0,0,0,0
중앙선,지평,0,0,0,0,0,0,316,423,224,204,0,0,309,313,2,4,0,1,2,0,0,1,12,0,822,398,0,2,32,96,98,215,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
장항선,봉명,1,0,868,298,1650,1004,3003,3711,3025,3575,3144,3161,2672,2478,2909,3093,2635,1677,2508,2960,2325,1566,2658,2457,2823,1958,3546,1893,2236,3168,1725,2077,1285,1504,867,1216,595,1249,357,816,114,494,0,0,0,0,0,0
장항선,쌍용(나사렛대),4,0,1675,232,4402,764,8174,2450,7412,5550,5347,5112,4064,3300,4138,4718,4267,3933,4744,4766,3721,2385,5420,4909,4677,3849,6164,6128,4904,6881,3270,5619,3264,4576,2832,3315,2009,3242,816,2790,283,1497,0,0,0,0,0,0
장항선,아산,5,0,556,641,2128,2809,6286,3741,4820,5472,4213,5563,3690,5112,4257,5840,4648,4101,4695,5844,5438,3086,7493,5767,5803,3015,7808,7280,9202,5831,7113,5230,5289,4546,6135,2764,3827,2355,2247,1676,613,724,0,0,0,0,0,0
장항선,배방,0,0,801,152,1675,928,3485,1223,3112,1747,2416,1195,1776,1305,1678,1967,1477,1188,1653,1828,1373,1047,1769,2201,1530,1447,2490,3055,2541,2798,1409,1998,1145,2378,1067,1568,656,1269,428,1495,139,546,0,0,0,0,0,0
장항선,온양온천,5,0,2115,790,4763,3357,11399,3047,10849,10522,10654,7594,8221,10838,9061,11720,10717,11771,9908,7710,12660,9441,9735,9719,9746,8498,9496,8185,9042,14475,5403,7523,4501,8102,3365,5885,2197,3774,1456,4415,393,1874,0,0,0,0,0,0
장항선,신창(순천향대),39,0,997,185,1609,453,3135,1269,2517,9939,3024,5224,2376,3763,4213,3144,5025,3955,3171,2329,6888,3667,4755,2379,7831,3563,6371,2467,6396,4210,3307,2955,2578,3476,1972,2993,1489,2859,597,2524,105,1201,0,0,0,0,0,0
경의선,서울역,7,0,645,6,1185,5793,1614,13613,2723,32648,1689,9564,1799,7192,1809,5271,2310,4963,2951,2356,2773,1785,5054,3617,5880,2376,8764,2886,19375,5562,8647,4553,8453,1999,3780,1339,1758,160,2150,1521,0,174,1,0,0,0,0,0
경의선,신촌,0,0,198,5,392,1121,381,2393,554,6795,513,2752,539,2375,551,1524,897,2141,1014,894,1141,1263,1573,915,2195,890,3585,1151,2911,2185,1874,1604,1778,664,1710,433,1630,208,798,515,5,92,0,0,0,0,0,0
경의선,효창공원앞,7,0,776,250,2138,2273,4379,3718,5507,14074,4211,7541,2896,4304,3155,3503,3479,3365,3831,3285,3696,3421,3997,3220,5262,3752,6272,4057,10731,6255,6190,5149,3553,3674,3407,3560,2631,3822,1396,2652,95,587,0,0,0,0,0,0
경의선,공덕,8,0,594,112,2270,1619,5444,6231,5369,16471,4116,5898,3406,3107,3850,3058,4150,3572,4186,3298,4250,3297,4385,3160,4851,4159,6237,4947,14426,7375,6917,5267,5433,3969,5634,3441,4893,3199,2682,2115,267,617,0,0,0,0,0,0
경의선,서강대,6,1,656,121,1497,1714,2701,4313,3157,8101,2848,6310,2392,4481,2798,3908,3009,3856,3476,3982,3760,3732,3782,3037,4761,3264,5945,4139,6851,4484,4453,3545,4136,2466,5156,2246,4770,1985,2340,1737,161,277,0,0,0,0,0,0
경의선,홍대입구,10,1,727,137,879,647,1494,2716,1903,4859,1473,4323,1374,3239,1387,3343,1639,4440,1925,4246,2115,4049,2577,4264,3291,4235,4145,5175,5675,6321,4288,4567,4277,3159,5334,2537,6319,1883,3297,1804,233,394,0,0,0,0,0,0
경의선,가좌,4,0,2730,231,7557,3356,19542,3688,22712,7837,11548,7922,9059,6890,8218,5586,8345,7568,7764,7737,7307,8108,7648,8453,9027,9852,9375,11186,9267,13627,6231,15184,4782,8541,3718,8235,3054,5822,1446,5483,58,982,2,1,0,0,0,0
경의선,디지털미디어시티,0,0,1091,280,2280,1347,6753,2356,6300,4058,3807,3817,3275,2545,3091,2301,3295,2552,3148,2636,3161,2749,3490,2841,4040,3597,4534,4314,5151,6502,3362,5773,2587,3336,2366,3529,1916,3295,1198,2505,121,753,0,0,0,0,0,0
경의선,수색,0,0,1103,284,1891,4093,2999,4549,3821,16209,3015,8175,2785,4146,2613,2757,2704,2747,3132,3493,3358,2901,3379,2955,4665,3605,6565,3628,14006,3457,5859,2884,3422,1933,2827,1845,1972,1353,1000,1068,48,402,0,0,0,0,0,0
경의선,화전,2,0,667,436,1470,1675,3391,2339,5071,8281,3341,8324,3625,6679,3731,4535,4347,4259,4252,5532,4945,4082,5473,3501,7309,4141,7806,3561,7937,4298,4631,3502,3595,2384,3282,2423,3147,2502,2649,2275,356,1110,0,0,0,0,0,0
경의선,강매,0,0,1778,200,5804,1129,17323,1577,15326,3695,6914,1586,4929,1408,4076,1652,3836,1752,3327,2319,2569,2823,2645,3401,2854,4259,3001,6087,3763,8598,1779,10622,1169,6476,1058,5643,562,5277,290,3942,28,1656,0,0,0,0,0,0
경의선,행신,1,0,3706,1103,13735,5219,40911,5343,33136,10572,16379,7083,12340,4873,13220,5972,11398,7090,10025,8132,8775,8455,8123,10210,10057,12747,12672,18132,11567,26745,7645,31781,6244,15277,6338,15004,5724,14061,2553,10416,500,4134,8,0,0,0,0,0
경의선,능곡,3,1,2776,578,7536,2362,17031,3144,16373,5837,9725,4112,6928,3627,5915,3935,5680,3914,5917,4237,4776,4771,4660,5944,5189,6621,6351,8607,6217,11456,4255,11024,3071,7194,2691,6611,1605,6454,822,4848,65,2410,1,0,0,0,0,0
경의선,곡산,0,0,234,220,719,617,1764,1249,1627,2347,1067,840,886,659,688,814,757,846,772,697,875,732,1024,794,1242,1034,1491,879,1920,1764,900,1297,560,838,498,735,312,697,123,438,17,171,0,0,0,0,0,0
경의선,백마,2,0,3844,1115,14790,3092,36076,6954,25969,12586,15027,6185,11021,5148,10218,4588,10014,6015,8789,6335,7791,7641,8252,8210,8880,10630,10505,12229,12058,21813,6176,23265,4384,15178,4221,12903,3951,12662,1387,9560,165,2721,0,0,0,0,0,0
경의선,풍산,3,0,3011,469,9462,3113,20812,4532,17762,8164,12177,5780,8570,4770,7840,5342,7664,5896,7373,5944,6656,5765,7593,6824,8333,8318,8643,10175,8615,15572,5255,14864,4132,10773,4458,9396,3345,8537,1146,6749,159,2278,0,0,0,0,0,0
경의선,일산,10,4,6833,1071,22784,4217,50352,8441,33869,19054,21001,9034,15106,7875,14957,8199,14092,9609,12433,11477,11400,12742,12030,14011,15390,15888,16179,20775,13523,28514,8088,36477,6717,21925,5676,19694,5049,18090,1877,10274,293,5972,0,0,0,0,0,0
경의선,탄현,36,0,5522,908,16974,4163,38758,5962,25770,10053,15685,7709,13348,5260,11760,5819,10610,6756,9666,7572,8751,8390,9479,9844,10739,11867,11089,17013,12076,22704,7060,31039,5926,17545,5747,16395,4542,13298,1769,8092,344,5989,0,0,0,0,0,0
경의선,야당,10,0,3531,303,11340,3337,19418,4546,17155,6920,10238,5439,8165,3423,6829,4006,6656,4237,5662,4528,5622,5308,5922,5949,7989,7335,8227,11214,7690,14176,4754,15317,3570,9426,3374,9325,2813,8958,1254,5126,195,3239,1,1,0,0,0,0
경의선,운정,39,0,3266,399,14315,3624,26126,6113,22238,8959,12490,6155,10089,4996,8324,5144,7789,5290,6992,5171,6848,6348,7224,7490,8733,9195,9691,13527,9505,16227,5478,18698,3938,11114,3315,11076,2666,10156,726,6276,93,3124,0,0,0,0,0,0
경의선,금릉,46,0,3430,358,8295,2287,18381,5421,14546,9426,10101,6252,8351,4771,7565,4336,7651,4864,7273,5974,6294,6753,6269,7568,7289,9736,8756,13137,10195,15547,5950,15294,4979,8502,4862,9052,4378,8067,1400,6310,188,3283,0,0,0,0,0,0
경의선,금촌,87,0,4063,302,11606,4756,22756,11715,22554,16483,14948,11174,13113,9509,12314,8292,12448,10808,12910,9683,12146,10571,11749,11188,13143,15028,15611,18384,18308,20149,10680,20110,7894,11827,6848,12359,4290,9497,1499,8302,211,3718,0,0,0,0,0,0
경의선,월롱,72,0,624,123,1023,5214,2776,11065,3384,14150,2908,6588,2576,4011,3112,2255,3840,3755,4398,2662,4158,2083,6014,2320,6984,2835,11064,3383,16977,3967,5999,3854,4398,3445,2872,4185,1242,3625,328,3539,14,1476,0,0,0,0,0,0
경의선,파주,101,0,950,9,1731,698,3341,2703,3988,7437,2717,4146,2490,2957,2886,1697,2958,2206,2791,2020,3095,1362,4540,1628,4773,1662,7482,1911,5828,2208,2709,2159,1840,1536,1754,1437,866,1362,278,1354,10,555,0,0,0,0,0,0
경의선,문산,1121,2,3890,13,9365,3407,20189,8231,20493,15513,14103,7923,11413,9983,10467,9252,10845,9281,10540,8661,10802,9134,11830,13040,13351,12439,15433,13677,14020,17048,7981,14796,6121,10803,4554,11177,2831,8203,483,6699,0,4898,0,0,0,0,0,0
경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경의선,김포공항,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
경의선,계양,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,검암,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
경춘선,신내,9,0,432,127,1228,828,2452,3645,2416,2671,1423,1160,1332,976,1054,927,1114,877,1116,978,995,1224,1132,1132,2283,1415,1596,1905,1603,2411,1023,1835,761,1138,803,879,634,796,335,401,7,144,0,0,0,0,0,0
경춘선,갈매,20,0,1415,352,3460,1717,14710,2592,9356,4506,5643,2310,3515,2433,2762,1842,3293,2065,2819,2297,2423,2465,2521,3233,3547,3071,4414,4802,4490,5763,2732,9405,1803,5343,2346,3136,1184,3865,669,2549,7,827,0,0,0,0,0,0
경춘선,별내,35,0,907,455,2599,1740,9675,4158,8452,6635,4941,4027,4123,3155,3357,3376,3723,3322,3467,2866,3161,3735,3997,4291,4842,4165,6021,5917,5906,6511,3713,7682,2791,4718,2773,2988,2324,3100,1166,1934,36,408,0,0,0,0,0,0
경춘선,퇴계원,15,0,2742,700,6037,1751,19892,3651,14445,5255,10037,2649,7071,2779,5353,2946,5476,3521,4881,3691,3903,4266,4443,4884,4615,6483,4962,7762,6010,13799,3727,10870,2534,8365,2309,6355,1546,5873,785,4282,52,1147,0,0,0,0,0,0
경춘선,사릉,51,1,2220,1005,6739,2425,20126,5601,16765,6791,9399,3087,6480,2977,5217,2807,5215,3141,4598,3284,3696,3944,4142,3903,4100,7277,6400,6962,7329,11937,3556,13413,2403,7125,2206,7401,1198,7006,451,4469,41,1186,0,0,0,0,0,0
경춘선,금곡,23,0,1516,412,2710,1011,6055,2499,5458,4560,3587,2579,3047,1936,2645,1647,2644,2158,2428,1848,1932,2124,2465,2076,2246,3348,2989,3457,3867,4033,1730,4460,931,2069,765,2503,642,1916,256,1577,10,420,0,0,0,0,0,0
경춘선,평내호평,488,6,5873,1087,10131,2332,28417,4729,21408,9489,13446,7342,10551,5884,8892,5522,9210,6983,8015,6861,7374,8366,7648,8320,7813,9966,9454,16505,9877,15185,6034,22583,4995,13224,4678,11408,4423,8868,2026,8186,52,3105,0,0,0,0,0,0
경춘선,천마산,11,5,1102,370,3858,946,8463,1727,6574,1394,5157,1691,3528,1498,2754,1302,2935,1908,2241,1856,2066,2265,1904,2563,1798,2692,2122,4231,2315,4159,1135,5415,862,3898,670,3521,473,2186,174,1925,8,436,0,0,0,0,0,0
경춘선,마석,22,0,1440,602,7032,3572,17268,6682,12280,9152,10330,5233,7976,5351,6454,4587,6848,4818,5705,5285,5741,5688,5582,7566,7499,6222,7065,9715,8330,9740,4061,13173,3207,8011,2660,6207,1920,5973,887,2975,31,1294,0,0,0,0,0,0
경춘선,대성리,3,0,1018,74,1315,517,1307,781,1512,1632,1609,1370,2358,1808,5311,1282,2466,2222,1360,3440,1301,3911,1510,2209,1976,2463,2099,1840,1617,1651,965,1319,653,958,591,601,281,623,172,321,0,10,0,0,0,0,0,0
경춘선,청평,5,0,1274,171,2291,997,4362,2741,6102,5722,4365,5022,5040,5146,7522,4432,5238,4980,4390,5225,4098,5499,4463,3903,5326,5826,5888,5702,5910,4567,2868,4474,2071,2453,1580,2552,1195,2257,461,1407,16,448,0,0,0,0,0,0
경춘선,상천,0,0,190,41,421,253,759,441,1082,1216,679,1608,677,2061,936,1479,814,881,1101,784,1449,593,1850,614,2018,701,1661,617,946,668,468,568,246,492,165,406,62,313,28,203,0,83,0,0,0,0,0,0
경춘선,가평,1,0,747,291,1630,1370,3049,3555,4865,6732,3421,6209,4003,6605,8630,7019,5206,10011,4035,6196,4468,6352,5531,5266,6839,3475,8648,4256,7099,4209,3749,3564,2684,2249,1985,2027,940,1570,410,1274,23,472,0,0,0,0,0,0
경춘선,굴봉산,2,0,103,9,123,96,255,232,266,556,348,769,335,1303,941,744,534,464,626,452,794,472,857,457,960,333,602,326,542,290,299,263,193,187,115,130,31,105,13,74,1,18,0,0,0,0,0,0
경춘선,백양리,2,0,55,44,63,97,47,363,124,391,201,259,181,482,396,475,353,311,320,304,347,275,419,206,429,179,439,131,381,119,201,128,155,77,108,82,65,73,32,70,1,20,0,0,0,0,0,0
경춘선,강촌,7,0,159,46,300,204,403,540,486,2827,740,2541,961,3117,1953,2711,2102,1388,1701,1453,2309,1199,3003,1122,2986,1014,3117,777,2212,749,1238,650,821,502,474,450,195,392,50,301,17,64,0,0,0,0,0,0
경춘선,김유정,4,0,118,37,230,93,529,620,459,1076,484,1760,528,2697,818,2929,1087,1839,1512,1336,1638,1210,2044,1115,1805,945,1855,704,1438,531,643,393,413,289,150,184,46,206,24,131,18,33,0,0,0,0,0,0
경춘선,남춘천,462,1,1721,16,4182,953,4517,2750,5527,6067,5895,6563,5530,5555,5245,10549,5425,10506,6910,5472,8050,5979,7230,5864,7715,5076,7082,7759,6317,4545,4630,9180,3806,4268,3491,3297,2368,4789,697,2388,9,1671,0,0,0,0,0,0
경춘선,춘천,240,0,565,6,1806,442,2082,1769,2735,5292,3163,4875,2875,5123,3224,6575,3343,5557,4635,5220,6974,3601,8668,3954,9312,3089,8300,3168,6267,2627,4191,3705,2691,1979,2002,1852,1097,1785,219,1101,9,965,0,0,0,0,0,0
수인선,달월,0,0,28,1,43,188,92,273,68,683,98,109,68,99,80,77,83,94,103,71,107,98,141,111,207,71,463,99,1151,143,138,90,59,63,54,52,41,59,13,46,6,25,0,0,0,0,0,0
수인선,월곶,2,1,1105,379,3723,1649,9818,2530,8802,3230,6031,2908,4529,2731,4305,3669,4512,3594,4286,3446,3811,3754,3870,4129,4495,4788,5264,6364,5632,9020,3596,6431,3047,5209,2460,4879,1562,4728,894,2873,33,636,0,0,0,0,0,0
수인선,소래포구,2,1,1895,624,5698,2086,15513,3592,12526,7005,8045,7543,6469,8510,6949,15378,9725,16307,11204,13674,14197,12026,16263,10643,16644,10604,13833,10681,11456,12388,6655,10304,5260,7625,4938,6560,4037,5414,2415,3926,135,1090,0,0,0,0,0,0
수인선,인천논현,4,2,2320,674,6091,4092,17332,8686,16034,16295,10565,10910,8900,7370,8981,8120,9614,9331,9778,10774,9215,9966,10338,11026,11428,13214,13493,17202,15162,18875,10419,15665,8915,10944,9395,9513,7315,8139,3990,4909,377,1336,0,0,0,0,0,0
수인선,호구포,0,0,1429,729,3084,5135,7112,18495,8131,19112,5190,4520,4132,3008,4075,3422,4853,3860,5073,3576,4393,3510,5014,4036,5694,4920,12911,6104,15237,7595,6508,6284,7279,4387,5131,4095,2882,3539,1348,2166,179,567,0,0,0,0,0,0
수인선,남동인더스파크,0,0,364,479,731,3568,1211,17468,2136,20258,1606,3817,1541,1630,1754,1584,1935,1500,2307,1816,2429,1406,2863,1218,3642,1205,10882,1492,12747,2014,4522,2212,5397,1441,2709,986,785,722,303,456,42,121,0,0,0,0,0,0
수인선,원인재,38,4,3848,793,7518,2809,16737,5459,17060,8485,10546,5137,7452,4412,7553,5158,7691,5878,7486,6496,6714,6748,6548,7905,7412,9615,8356,12332,9152,15947,6114,13290,5346,10849,4586,10484,3473,9028,2246,5996,340,1967,0,0,0,0,0,0
수인선,연수,2,0,2479,817,6075,2577,15719,5233,14989,13483,8054,9630,6996,7240,7609,7038,8313,6718,8711,7429,8307,7385,8442,7906,9626,9786,10699,13268,13908,18508,7961,12529,6736,9983,6967,8383,6189,6286,3666,4432,549,1058,0,0,0,0,0,0
수인선,송도,3,0,1684,354,4502,1364,11469,2609,11782,4701,5986,3054,4827,3001,5039,3300,5396,3798,5624,3911,4683,4278,4494,5397,5222,6242,5697,7941,5160,10491,3083,7117,2383,5349,1931,5144,1513,5139,622,3517,50,822,0,0,0,0,0,0
수인선,인하대,4,0,3122,558,8556,2349,22200,4904,18417,14644,9169,10856,7278,9242,8424,7081,9144,9188,9217,8988,9464,8512,10655,9300,12603,11559,13261,14799,13317,19601,8201,12491,6964,9028,6633,9429,6219,8953,4583,4616,122,1574,0,0,0,0,0,0
수인선,숭의,8,0,2575,800,4742,3124,11022,7875,10070,11927,5922,4784,5356,4129,5682,3983,5904,4746,5708,4640,5347,4648,5830,4850,6555,5831,9249,6974,10017,9106,5051,6597,3477,4783,2600,4763,1647,4109,1016,2221,18,854,0,0,0,0,0,0
수인선,신포,11,0,894,130,1664,1267,3641,4486,3353,9943,2305,3342,2079,2631,2340,2938,2830,3267,3301,3476,3357,3219,4272,3211,5682,3566,5448,4057,7319,5191,3486,3453,2861,2264,2805,1993,1594,1643,782,891,0,426,0,0,0,0,0,0
수인선,인천,247,1,559,63,1011,1303,2240,2736,2050,4688,1425,2217,1638,3026,1662,3998,1913,4618,2207,4614,2688,4252,2971,4106,3620,4020,3609,3940,2840,4669,1875,3062,1502,2481,1375,2214,665,1786,152,953,5,438,0,0,0,0,0,0
