호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
일산선,백석,48,1,4245,2249,11086,7064,26256,13610,28010,29717,21165,18662,18994,16913,19676,16433,20107,18035,20142,20125,20456,20989,22959,21317,23902,23305,27627,26134,32132,31592,19485,32006,15368,19558,15822,16140,11665,14833,4421,10049,626,3389,0,22,0,0,0,0
일산선,마두,24,0,3128,1719,10117,5506,19050,8467,18980,23610,15443,17272,16149,14177,16288,15085,15964,13145,16145,16739,16681,17118,17534,16693,18395,16981,19264,18112,22892,21397,12919,20518,8050,12862,7455,11003,6609,10758,1834,7477,269,2892,0,44,0,0,0,0
일산선,정발산,73,0,2223,1011,5071,3540,9437,6936,11184,20724,9692,21538,9224,16277,12247,16892,13555,17197,15400,20231,17531,18244,19505,17328,21086,18180,23068,19934,30720,24703,16724,20946,16974,12065,12962,8576,11770,7342,4385,5293,639,1711,2,30,0,0,0,0
일산선,주엽,58,1,4769,1321,16508,4496,30454,9596,28534,18417,23048,16392,20496,13467,20260,13855,19419,14309,18595,19249,17108,19097,18528,21872,21234,21542,20315,25794,18885,28058,10446,30223,8190,18756,6657,15708,6321,13894,1398,10324,217,4259,0,281,0,0,0,0
일산선,대화,148,0,6761,1632,27064,6265,74058,16742,53011,23941,36991,18983,30184,16637,26897,15216,26067,18926,23956,21124,24295,19517,26313,21688,29584,20273,31800,28281,27823,32811,15992,36760,10968,25868,9534,21449,6048,22406,2282,15473,366,6592,3,1100,0,0,0,0
중앙선,회기,621,2,12061,4191,22604,15420,63615,34862,79184,83853,54477,59851,43750,52497,45633,48333,52559,44633,55484,47030,54635,46108,63744,45509,73757,48265,80629,67165,78540,89482,49275,76277,41489,49934,44431,51907,42433,50055,24243,37635,1483,10257,0,0,0,0,0,0
중앙선,중랑,65,0,5987,474,9053,2618,25635,4151,24372,7265,14603,5460,11280,5078,9806,5316,10169,6375,9988,6865,8843,8415,8050,10824,8409,12475,8078,14319,9217,21242,5921,21234,4278,12329,3740,10527,2788,10969,1370,6215,109,1405,0,0,0,0,0,0
중앙선,상봉(시외버스터미널),469,2,6122,723,8376,2887,22261,5332,24954,8986,14175,6444,10533,5779,9027,6898,10215,7775,9518,8530,8830,8225,8727,10117,9634,11481,10618,15606,11053,20385,7291,20915,6429,12452,5468,10402,4507,11340,1744,7401,255,2348,0,0,0,0,0,0
중앙선,망우,199,8,7590,675,12262,3465,32505,5839,27613,15618,17392,11493,14480,10783,13595,10576,14749,11968,14688,13007,14273,13393,13188,15698,14715,18497,15387,21422,16067,26427,11318,27962,7173,14683,6215,11567,4719,12041,1990,8678,116,1878,0,0,0,0,0,0
중앙선,양원,43,0,1440,165,2212,1621,6056,12812,4403,4864,3447,2063,2368,2407,2583,2201,3280,1898,2800,2853,2648,2453,4196,2688,8180,2787,4739,3208,3095,3827,1689,4008,1137,2564,955,1708,772,1788,132,1221,15,281,0,0,0,0,0,0
중앙선,구리,605,6,8871,1928,20436,6797,65039,13959,53479,22494,30985,21928,24357,16918,24966,16950,24844,16608,23229,21209,21207,21332,21745,23953,24748,30162,26389,39549,25993,50743,16996,53765,15218,33145,10272,25902,8831,27451,3201,18847,263,4441,0,0,0,0,0,0
중앙선,도농,675,14,6101,1034,16896,5142,48282,9239,42700,14428,25345,7102,18793,5936,17361,6778,15907,7832,14301,8973,12240,11427,11642,11547,15141,19547,17708,20783,13257,30971,7513,30877,5080,20040,3805,17718,3163,16905,1072,12709,159,4538,0,0,0,0,0,0
중앙선,양정,63,0,334,130,859,806,2830,2322,2094,3489,1331,1528,1105,1230,1073,1146,1234,708,1436,1148,1577,947,1585,879,2309,1203,3202,1277,3583,1892,1255,1275,674,875,524,720,229,805,79,593,8,200,0,0,0,0,0,0
중앙선,덕소,1362,3,3476,623,10425,1929,29027,4140,27305,7231,17267,6287,14051,6184,12578,6107,11083,6546,10942,9887,9229,7911,8997,11664,9416,14217,9225,17134,8656,21747,5556,24001,4129,15701,3450,11370,2847,13146,1209,9364,263,3898,0,0,0,0,0,0
중앙선,도심,0,0,1644,421,5952,1168,15820,2131,12386,5420,7696,1928,5424,1972,4357,2303,4649,2168,3571,2291,3154,2525,3139,4492,3386,3346,4167,5847,3992,7712,1946,7510,1461,4638,1069,3647,1014,5184,371,3039,91,1029,0,0,0,0,0,0
중앙선,팔당,2,0,207,52,630,476,1570,945,1682,1774,1230,4450,1165,3175,1188,2989,1310,2566,1682,1501,2355,1734,2821,1763,2924,1601,3337,1708,2580,1829,1846,1313,1675,693,1537,611,861,556,170,303,14,91,0,0,0,0,0,0
중앙선,운길산,0,0,223,86,886,382,1863,765,2212,1626,1110,2752,1315,3596,1180,2872,1417,1991,1989,1216,2716,1448,2989,1141,2857,1323,2793,1216,1732,1218,835,1238,665,904,459,750,214,838,103,563,0,176,0,0,0,0,0,0
중앙선,양수,0,0,811,207,2050,743,7460,1848,4562,2952,4403,3882,4025,3839,3622,3620,3402,3465,3885,3609,4227,3715,4547,3473,5605,4652,4830,4915,3672,4597,2095,4311,1560,4123,949,3026,554,3217,255,1374,18,773,0,0,0,0,0,0
중앙선,신원,0,0,114,2,133,59,655,317,425,437,419,679,406,658,418,512,482,347,634,320,729,357,728,289,783,416,662,320,544,408,151,336,126,308,58,212,39,154,28,100,2,62,0,0,0,0,0,0
중앙선,국수,0,0,513,23,1241,158,2648,560,2453,2844,2263,1297,1525,1586,1648,1465,1328,1292,1392,1303,1547,1155,2502,1434,3311,1679,1849,1741,986,1991,522,1745,428,1744,295,1311,105,1125,90,866,12,353,0,0,0,0,0,0
중앙선,아신,1,0,436,37,855,218,2436,646,2001,2041,1704,1071,1530,1205,1308,1447,1142,1019,1311,1100,1309,1205,1625,1459,1792,1006,1702,1743,1436,2052,1077,1617,597,1360,497,1122,245,1233,89,824,8,422,0,0,0,0,0,0
중앙선,오빈,0,0,246,4,604,243,1107,226,1093,509,1083,340,815,550,596,498,656,485,581,512,489,391,561,768,629,591,699,1014,485,1086,221,693,153,626,104,567,45,586,14,294,9,113,0,0,0,0,0,0
중앙선,양평,48,2,1567,79,2717,1864,11519,4007,6993,7908,6085,5797,6794,6006,6054,7878,7602,7034,7056,5754,7604,6443,8399,6820,7696,7464,8042,10454,7651,7526,4201,6913,3245,6773,2895,3978,2338,3558,917,5009,126,1775,0,0,0,0,0,0
중앙선,원덕,43,5,290,2,460,74,1280,268,1439,596,1297,681,1087,845,737,1143,849,730,745,477,884,713,1177,835,1095,859,778,1279,655,1014,400,632,166,681,96,844,35,607,14,414,3,217,0,0,0,0,0,0
중앙선,용문,304,1,1149,3,2891,459,4256,1905,5534,3776,4439,2938,4631,4233,3639,9231,5293,9609,6501,5113,8083,6017,9401,5772,8685,4289,5831,5235,3855,5112,2181,3535,1364,4009,1004,2114,531,2431,116,2025,0,931,0,10,0,0,0,0
중앙선,지평,0,0,0,0,0,0,293,352,259,160,0,0,328,427,0,0,0,1,0,0,0,0,10,0,776,425,1,1,32,83,109,173,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장항선,봉명,7,0,917,305,1683,959,2763,3947,3415,3699,3420,3809,2810,1932,3113,3100,3170,1569,2538,3086,2654,1962,2732,2400,3098,2178,3546,1849,2417,3609,1713,2255,1302,1402,879,1229,780,1341,337,848,94,558,0,0,0,0,0,0
장항선,쌍용(나사렛대),3,0,1478,252,3934,655,9142,2156,7942,8214,6764,5158,3974,3930,4663,5494,4696,5887,5506,5120,4185,2636,6402,5491,5737,4819,7172,6049,6352,7564,3755,6290,3906,4496,2948,3447,2100,3320,898,2855,222,1321,0,0,0,0,0,0
장항선,아산,1,0,558,660,1954,2746,8061,4981,6396,6754,6511,6573,4136,6316,5135,7106,5767,4617,5990,7395,6628,3743,9266,7462,7550,3439,9531,8970,11551,6802,7953,7122,6474,5200,6756,3458,4401,2982,2633,2199,694,1026,0,0,0,0,0,0
장항선,배방,0,0,683,55,1419,596,3944,1056,3358,1733,3374,1228,1794,1287,1929,1963,1805,1096,1954,2134,1515,1186,1959,2803,1493,1752,2490,3866,2460,2886,1384,2397,1171,2458,893,1619,683,1291,384,1706,151,585,0,0,0,0,0,0
장항선,온양온천,8,0,1794,777,4667,2921,11152,5519,13087,9043,12633,8478,8729,12563,10642,15581,13215,14405,12415,10292,17273,11851,12667,10601,12364,10100,10112,10792,9759,13478,5731,8078,4231,8713,3178,5784,2119,4150,1403,4362,306,1714,0,0,0,0,0,0
장항선,신창(순천향대),29,0,820,69,1260,413,2755,3509,2339,13472,3273,10218,2730,5453,3984,3632,6609,5098,4326,2683,7817,4411,6634,2801,12861,4241,8943,3340,9047,4670,4507,4014,3669,4666,3005,3548,2323,3813,1350,2083,131,899,0,0,0,0,0,0
경의선,서울역,1,0,518,11,948,6462,1868,15524,3191,48449,1972,13479,1914,7876,2217,6433,3150,6829,3950,4306,4715,3671,5839,3351,8118,3439,13136,7096,29625,6255,9981,4880,11299,2092,4601,1315,1556,207,2853,1502,0,200,0,0,0,0,0,0
경의선,신촌,0,0,196,28,296,1078,473,2703,752,9242,571,3172,610,2855,732,1775,1067,2616,1192,1505,1382,1406,1704,1295,2677,1175,4509,2579,4837,3140,2206,2002,1856,657,2122,518,2022,282,901,475,2,77,0,0,0,0,0,0
경의선,효창공원앞,5,0,598,248,1856,2519,4516,4109,6172,16054,4247,8948,3306,5462,3270,3960,3674,3723,4088,3592,3880,3677,4993,3467,6752,4080,7514,4586,13126,6769,7255,5286,4182,3970,3704,3724,2772,4140,1145,2590,91,552,0,0,0,0,0,0
경의선,공덕,15,1,611,108,2024,1388,5506,6386,6119,18691,5176,8033,4693,3758,4812,3613,5252,3800,5342,3557,5213,3900,5317,3721,6060,4368,8314,5338,17676,7556,8152,5560,6470,3922,6778,3652,5586,3388,2794,2079,272,610,0,0,0,0,0,0
경의선,서강대,1,0,469,160,1470,1646,2671,4652,3607,9519,2855,7132,2624,6081,2522,4318,2984,4160,3618,4387,3694,3904,4455,3263,6031,3590,6927,4558,7891,5118,4804,3889,4637,2466,5416,2246,5211,1987,2216,1347,136,290,0,0,0,0,0,0
경의선,홍대입구,10,0,521,80,983,581,1408,2244,2024,5876,1671,5653,1595,3891,1499,3798,1977,4871,2310,5124,2769,5282,3366,5246,3986,5299,5271,6534,7063,7683,5286,5450,5001,3222,5900,2787,6778,1959,3484,1715,262,371,0,0,0,0,0,0
경의선,가좌,0,0,2393,218,7169,3287,20931,3661,24338,8809,12644,9005,10249,7110,8928,5966,9251,7886,8684,8610,8003,9153,8575,9504,9889,11149,10493,12864,10316,16060,6110,15604,4864,9717,3799,8056,3044,6099,1188,5785,59,1042,0,0,0,0,0,0
경의선,디지털미디어시티,0,0,848,271,2074,1086,6285,2262,6948,4728,4077,4760,3190,2709,3214,2436,3516,2853,3366,2997,3399,2898,3753,3020,4295,3852,5182,4805,6090,7210,3260,5948,2559,3610,2350,3447,1977,3131,1081,2352,93,552,0,0,0,0,0,0
경의선,수색,1,1,786,224,1614,4416,2541,4792,3316,16159,2723,9642,2455,4118,2472,2637,2781,2935,3103,3441,3016,2868,3104,2987,5601,3608,7549,3582,14165,3293,5958,2435,3302,1732,2721,1661,2021,1176,918,939,20,250,0,0,0,0,0,0
경의선,화전,0,0,411,326,1299,966,3563,2025,6465,12313,3537,11853,3986,14946,4290,4904,5156,3746,5439,6661,6923,3641,6729,3004,11625,3986,11764,3537,11783,4138,6118,3997,3819,3774,3116,3141,2300,2899,1595,2854,152,1473,0,0,0,0,0,0
경의선,강매,0,0,1613,180,5676,1022,19337,1057,17427,3733,8125,1447,5775,1329,4632,1612,4042,1849,3855,2468,3019,2880,2974,3712,2878,4931,3213,6526,4004,8772,1762,11314,1002,6582,998,5943,526,5775,273,4111,15,1525,0,0,0,0,0,0
경의선,행신,0,0,3401,1083,13180,5140,44754,5280,37165,10799,18902,7219,13708,4880,14165,6301,12691,7942,11005,9446,9166,9115,8312,10896,10701,15011,12895,20110,11617,32651,7596,36219,6689,16744,5989,16080,5735,15098,2932,10486,483,3757,0,0,0,0,0,0
경의선,능곡,1,1,2459,295,7208,2164,17924,2936,17817,6739,9997,3769,7061,3691,6642,3874,5991,4139,6143,4459,4916,5177,4909,5721,5376,7016,6254,9503,6142,11288,3868,11607,2581,7294,2297,7102,1427,6578,689,4804,59,2501,0,0,0,0,0,0
경의선,곡산,0,0,189,153,763,581,1599,1205,1826,2890,1189,859,828,683,913,785,822,713,856,808,1026,863,1246,821,1168,942,1512,961,2006,1608,722,1121,562,734,347,755,242,662,138,368,12,115,0,0,0,0,0,0
경의선,백마,0,0,3246,1160,14870,2584,38853,6956,30160,12796,17167,6320,12072,5442,11084,4794,11264,6261,9138,6979,8055,7987,8383,8796,9473,12207,10858,13791,13232,24873,6156,25343,4207,16695,4178,14052,4039,13872,1160,9716,168,2590,0,0,0,0,0,0
경의선,풍산,3,0,3345,323,10419,2215,26093,4265,21724,7773,14748,5923,9845,4764,9182,5829,8976,6364,8118,6490,7304,6580,8301,8046,8559,9591,9293,12284,8809,18953,5259,17212,4258,13698,4760,10917,3419,10126,1081,7679,128,1964,0,0,0,0,0,0
경의선,일산,6,4,6100,991,21036,3139,55659,7320,39777,19808,23529,8354,16145,7201,15519,7939,15283,9747,13260,11814,11946,12803,12425,13882,15494,18113,15841,22889,12896,33615,7692,37204,5840,23627,5200,20239,4431,18902,1387,11049,266,5321,0,0,0,0,0,0
경의선,탄현,11,0,4786,682,17040,2928,44944,6293,30945,10438,18201,7125,14424,5063,13107,6035,12120,7456,10282,8074,9866,9407,10104,11510,11535,13703,11631,20144,12104,27228,7176,34652,5996,19590,5756,17254,4510,14907,1850,8926,215,6230,0,0,0,0,0,0
경의선,야당,10,0,3322,204,11940,2707,23665,4077,21361,7272,12107,5867,9775,3581,8377,4394,8035,4780,7021,5362,6486,6286,7028,7581,8143,9312,8950,14576,8105,17774,5355,19048,3935,11062,4019,11529,3280,10546,1423,5711,274,3596,0,0,0,0,0,0
경의선,운정,36,0,2866,241,15373,3130,31179,5431,28309,9045,14807,4695,11805,4141,9986,4691,9255,5406,8378,6150,7131,6978,7234,8679,8750,12137,9433,16809,9252,20308,5067,21507,3765,12480,2988,12707,2332,11785,690,6952,80,3442,0,0,0,0,0,0
경의선,금릉,27,0,2994,289,8418,1924,19592,5143,15689,9539,10645,5488,8409,4534,8129,4212,8362,4569,7863,5878,6802,6275,6371,8490,7123,10547,8651,13989,9709,16043,5865,17180,4748,8369,4224,9196,4301,8217,1247,6388,111,3266,0,0,0,0,0,0
경의선,금촌,54,2,3556,270,10969,4079,23562,11195,24604,16711,15566,10841,13213,9071,12673,8463,13426,10467,13744,10263,11953,11312,12041,12648,13968,16007,15114,18621,17949,20281,10540,22472,7384,12273,5868,12361,4157,9423,1256,7761,189,3509,0,0,0,0,0,0
경의선,월롱,10,0,482,42,854,4723,2482,10928,2902,17637,2583,7586,2307,3340,3031,2005,4475,4124,4222,2599,3445,1968,7319,2066,9972,2615,11913,3052,16961,3361,6006,3417,4818,3300,2874,3655,1635,2904,419,2912,14,1178,0,0,0,0,0,0
경의선,파주,68,0,901,25,1650,535,3167,2759,3968,12416,2702,6215,2497,3573,2982,1362,4111,2399,3013,2811,3066,1278,6700,1950,8635,1705,8983,1849,6081,1889,2249,2215,1781,1793,1985,1399,666,1542,172,1065,12,431,0,0,0,0,0,0
경의선,문산,989,7,3343,17,9046,2726,20094,7738,21677,15805,14090,7216,11513,7930,10379,8212,10642,8679,10723,8454,10544,9439,10383,11942,11712,12402,14812,12792,13751,17357,6878,17167,5276,12832,4252,10571,2490,8169,506,5945,0,4440,0,0,0,0,0,0
경의선,서울역,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,2,0,4,0,4,0,4,0,1,0,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0
경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,김포공항,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
경의선,계양,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,검암,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
경춘선,신내,7,0,312,179,1223,766,2558,3747,2941,2959,1492,1206,1212,1192,1134,1008,1221,931,1162,1012,1164,1264,1247,1330,2341,1392,1891,2100,1835,2514,1065,1877,774,1114,749,973,690,753,332,302,2,97,0,0,0,0,0,0
경춘선,갈매,3,0,1450,282,3598,1584,16603,2597,11357,6308,6851,2547,4314,2530,3171,1804,3807,2148,3262,2470,3099,2907,3097,3948,4158,3588,4836,5353,4867,6659,2765,11438,1786,5934,2538,3384,1437,4241,630,2650,11,852,0,0,0,0,0,0
경춘선,별내,31,0,860,698,2447,2339,8808,4350,8504,7748,5319,4844,3932,3188,3582,3411,3893,3318,3995,3062,4012,3868,4730,4722,5712,4640,6616,6284,6357,6656,3519,7582,3059,4333,2787,2905,2355,2988,1193,1954,42,354,0,0,0,0,0,0
경춘선,퇴계원,3,0,2261,491,5498,1708,21111,3792,15609,5593,11114,2601,7766,2750,5658,2935,6222,3340,5280,3747,4106,4507,4160,5295,4628,6832,5206,8727,6351,14707,3655,11611,2266,8351,1970,6251,1439,6948,690,4082,48,1227,0,0,0,0,0,0
경춘선,사릉,17,0,1884,804,6459,2063,19779,6114,16857,7500,9630,3207,6837,2994,5198,2913,5300,2863,4989,3623,3923,3935,4279,4097,4472,7597,6586,7812,7518,12178,3545,14759,2247,6857,1816,6977,1211,7037,418,4066,19,1113,0,0,0,0,0,0
경춘선,금곡,11,0,1391,255,2623,1129,6179,2002,6393,4481,3714,2432,3328,2242,2936,1671,3044,1994,2723,1949,2290,2446,3049,2411,2737,3540,2994,3769,3611,4689,1477,4731,884,2053,695,2490,726,2137,215,1445,13,376,0,0,0,0,0,0
경춘선,평내호평,454,2,5001,1003,9083,2943,30480,4288,23770,9272,13661,7175,11873,6347,9235,5416,10240,6851,8336,7362,7638,10009,8257,9055,8494,10931,10311,19982,10026,18425,6161,22522,4652,13549,4635,11103,4415,9296,1886,7983,49,3087,0,0,0,0,0,0
경춘선,천마산,3,0,950,228,3467,650,8364,1596,6952,1486,5529,1749,4047,1409,3204,1520,3187,2025,2524,1854,2257,2724,2065,3107,2182,3208,1965,4619,2168,4807,923,5156,735,3913,682,3241,427,2061,173,1544,17,482,0,0,0,0,0,0
경춘선,마석,32,0,1174,527,7311,2669,19217,6229,14163,9166,10621,4865,8254,4743,7150,4438,7294,4914,5783,5812,5797,6122,6027,7633,7746,6748,7059,10966,8084,10520,3693,14767,2874,8556,2550,6326,1872,6010,618,3116,43,1398,0,0,0,0,0,0
경춘선,대성리,1,0,5958,90,6453,432,2953,668,2969,1192,3550,1014,6499,1477,7492,1283,2545,2156,1219,4349,1140,7669,1235,4975,1525,5326,1806,4687,1535,4268,757,4948,496,2151,365,843,263,683,136,375,2,20,0,0,0,0,0,0
경춘선,청평,7,0,2001,120,2249,577,4510,1798,6394,4327,4721,3589,5216,3042,5502,2412,3961,3122,3340,3248,3439,4417,3449,3728,3989,6290,4823,5873,3949,4923,2349,4567,1760,2383,960,2630,846,1978,286,1199,14,383,0,0,0,0,0,0
경춘선,상천,0,0,398,4,444,169,673,382,926,698,621,1033,758,1253,877,965,778,740,920,743,1234,702,1242,815,1318,838,1069,699,517,664,257,515,105,428,68,456,27,251,16,180,1,67,0,0,0,0,0,0
경춘선,가평,1,0,677,146,1664,874,2783,2473,4646,5683,3444,3715,3419,3978,4575,4226,3108,6164,2854,3487,3576,4104,4809,3963,5352,3101,6707,4026,4887,3823,2349,3253,1845,2262,1332,1774,754,1543,296,1226,13,362,0,0,0,0,0,0
경춘선,굴봉산,0,0,36,1,93,13,212,70,284,324,287,406,249,873,291,423,274,330,374,293,444,280,484,282,468,258,365,236,215,198,130,138,75,166,46,82,42,77,10,38,0,18,0,0,0,0,0,0
경춘선,백양리,0,0,16,8,112,45,89,150,112,421,213,178,282,421,412,423,199,367,228,268,240,271,363,252,316,133,433,122,301,142,116,137,117,74,60,79,52,54,15,45,2,10,0,0,0,0,0,0
경춘선,강촌,8,0,233,21,302,91,485,373,589,3168,744,1943,837,2486,1518,2050,1450,1050,1605,943,1730,797,2347,938,3450,871,2545,644,1395,889,652,640,404,480,270,416,145,354,45,267,7,34,0,0,0,0,0,0
경춘선,김유정,2,0,92,1,137,84,580,327,451,577,459,1125,518,1952,572,2221,970,1463,1258,1141,1401,1090,1780,915,1634,795,1486,577,1059,415,289,368,163,289,79,185,43,181,18,129,14,46,0,0,0,0,0,0
경춘선,남춘천,398,0,1309,15,3958,914,4234,2876,5414,6665,6354,7524,5711,5081,5390,9405,5600,9904,7335,5471,8662,5988,8003,5777,8937,5600,8633,8233,6845,4794,4884,9459,3588,4555,3617,3448,2407,5154,652,2384,12,1650,0,0,0,0,0,0
경춘선,춘천,277,1,487,2,1649,555,2027,1923,2802,6141,3320,6254,2930,5420,3005,5525,3173,4651,4808,4629,6155,3098,7995,3875,9179,3046,7732,3672,6013,2578,3613,3948,2581,1919,1832,2307,1137,2061,242,1011,3,835,0,0,0,0,0,0
수인선,달월,0,0,5,6,37,51,101,68,80,227,64,85,34,82,61,97,107,76,86,110,86,70,101,61,137,53,586,96,339,112,70,45,34,48,35,46,11,37,7,30,4,13,0,0,0,0,0,0
수인선,월곶,2,1,1035,351,3525,1583,9813,2318,9765,2894,6665,2689,4278,2589,4172,3841,4573,3859,4304,3411,3868,3696,3894,4426,4441,4951,5232,6735,5958,9262,3800,6496,2450,4963,2205,4656,1397,4140,841,2749,20,660,0,0,0,0,0,0
수인선,소래포구,0,0,1755,398,6019,2676,17081,3469,14447,6579,8870,5342,6364,5438,6429,10551,7905,13560,9478,11394,11902,10832,14024,9805,13287,9895,11342,10998,9477,13144,5946,10421,4694,7545,4623,6204,3613,5621,1886,3961,143,991,0,0,0,0,0,0
수인선,인천논현,1,0,1992,549,5960,3969,17185,8560,17073,17034,11107,11648,9276,7831,9394,8267,10488,9513,10148,11367,9629,10639,10697,11775,11142,13698,13856,18825,15599,21222,10483,16736,8857,10552,9305,9120,6912,7745,3972,4670,407,1176,0,0,0,0,0,0
수인선,호구포,1,0,1348,975,3553,4804,8052,17120,9709,18357,5591,4512,4396,2908,4573,3664,5416,3806,5238,4076,5029,4058,4875,4637,6014,5402,13118,7010,16133,8793,6384,6631,6339,4761,4711,4246,2277,3578,1251,2343,227,674,0,0,0,0,0,0
수인선,남동인더스파크,0,0,369,592,694,3691,1251,17312,2072,21340,1566,3251,1419,1655,1879,1680,1879,1662,2360,1967,2611,1616,2943,1286,3326,1322,11654,1675,13747,2019,4799,2253,4386,1498,3155,1024,835,555,308,415,27,111,0,0,0,0,0,0
수인선,원인재,16,7,3297,586,7442,2306,16375,5030,17800,8075,10601,5436,7768,4680,7900,5267,8066,6245,7942,6819,7019,7077,7170,8167,7370,10347,8577,13575,8928,17031,5577,13113,4587,10425,4251,10223,3159,8546,1840,5625,288,1725,0,0,0,0,0,0
수인선,연수,3,0,2159,798,6367,2539,16737,5592,16026,13679,8850,9484,7459,7435,7834,6984,8751,7534,9101,8525,8663,7938,9050,8574,9986,10800,11219,14687,14637,20433,7812,13352,6457,9962,7304,7877,6726,5936,3539,4628,528,1058,0,0,0,0,0,0
수인선,송도,3,0,1449,293,3948,1176,12128,2666,13638,4711,6443,2802,5090,2911,5267,3504,5996,3854,5840,5307,5172,4530,5000,5456,5420,6793,5610,8734,5470,10721,3002,7008,1997,4619,1720,4914,1243,4756,528,3250,50,724,0,0,0,0,0,0
수인선,인하대,3,0,2689,491,8073,2474,22133,5058,20141,21375,10019,12413,7969,15103,9423,8976,10562,10255,10806,10841,11006,8973,13436,9609,16952,12028,17914,16287,16244,22505,9914,13119,8025,9335,8103,9572,7280,9182,4743,4567,173,1399,0,0,0,0,0,0
수인선,숭의,12,0,2515,590,4678,2542,13161,7626,11678,12803,6832,5752,6305,4300,6505,4460,7035,5313,6379,5923,5991,5176,6557,5465,7704,6932,9253,8249,10735,10649,4991,7181,3387,5334,2770,5301,1853,4695,968,2490,11,907,0,0,0,0,0,0
수인선,신포,3,0,1009,146,1445,1255,3464,4562,3345,10765,2197,4214,2072,3111,2616,3294,3407,3688,3661,3859,3803,3631,4474,3763,5939,3559,6773,4188,7871,5434,3693,3223,2720,2010,2860,1781,1663,1412,809,833,9,320,2,1,0,0,0,0
수인선,인천,105,10,459,106,854,926,2314,3261,2331,4655,1501,1986,1667,2911,1646,4371,2120,5279,2430,4886,2739,4652,2896,4982,4073,4651,3952,4315,2971,4724,1876,3037,1292,2279,1139,2150,470,1835,128,1019,2,409,0,0,0,0,0,0
경강선,판교,4,0,446,11,1329,3372,4925,9791,4329,23392,2535,20198,2387,8223,2728,6948,3002,5252,3506,4929,4581,4409,5981,4087,6893,4361,9597,6094,19781,5102,15503,4104,13492,1809,10025,1626,5841,1122,1858,693,5,208,0,0,0,0,0,0
경강선,이매,3,0,515,26,1445,647,4835,2546,4574,3875,2362,1837,1767,1313,1701,1109,1905,1159,1581,1292,1902,1390,1669,1602,1968,1738,2920,2348,2473,2818,1648,2838,1323,1450,1359,1286,1292,1170,394,537,17,117,0,0,0,0,0,0
경강선,삼동,0,0,704,62,3194,865,11406,1756,14188,2389,7207,1072,4139,817,2951,1191,2993,1281,2632,1442,2026,2158,1942,2395,2087,3549,3108,4829,2680,7556,1249,8188,797,5156,634,4577,409,3986,124,1928,3,36,0,0,0,0,0,0
경강선,경기광주,0,1,1606,116,11968,1631,34761,4321,38647,10199,20542,4790,14097,3948,12171,4739,11154,5490,9716,6595,8320,7755,7875,10112,8811,13316,10575,17606,9656,28713,5073,28645,3378,18784,2745,15882,1826,11966,713,8852,3,51,1,0,0,0,0,0
경강선,초월,0,0,1019,84,4110,861,12432,3567,13217,5657,7778,2030,5105,1661,4523,1680,4271,2048,3619,2404,3127,2941,3057,3647,4146,4851,5133,5911,5238,9517,2559,8535,1619,7705,1154,5234,621,5982,301,4410,0,0,0,0,0,0,0,0
경강선,곤지암,1,0,547,105,1915,1019,6654,4667,6672,8136,4999,4587,3498,2353,3728,2068,3493,2761,4137,2497,3572,2650,3890,3228,4918,3905,7227,4669,6394,5527,2883,5851,1809,3598,1031,4114,549,2958,215,2263,0,1,0,0,0,0,0,0
